2359	1525561	153	ASIN	B002JUOLCC	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619418	156	ASIN	B00LXT3KJK	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1614672	157	ASIN	B01FO58USE	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1624680	157	ASIN	B01FO58USE	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80048	159	ASIN	B074C5J95X	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8394650	162	EAN13	4058212232241	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78545	162	ASIN	B074FYBRZH	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	81319	163	ASIN	B009CACC8C	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1620285	165	ASIN	B00NAWTZVU	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80834	167	ASIN	B0749SNBNY	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80149	168	ASIN	B01FO54IFS	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616493	168	ASIN	B01FO54IFS	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626970	168	ASIN	B01FO54IFS	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1610725	169	ASIN	B00IYL2PFU	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8393029	170	EAN13	5011423929095	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1608387	170	ASIN	B0749SPH22	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1627758	170	ASIN	B0749SPH22	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1611543	171	ASIN	B00I3YF870	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8393028	173	EAN13	5011423929088	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1608386	173	ASIN	B01JZ80B3S	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1627757	173	ASIN	B01JZ80B3S	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	80968	174	ASIN	B0742DLGWZ	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79662	175	ASIN	B0742C1GJT	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6259868	176	EAN13	7321422815311	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1639002	176	ASIN	B00I3YGFFE	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1611613	179	ASIN	B077WL33NZ	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527365	180	ASIN	B0742DW31S	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78310	181	ASIN	B00GXHGHQK	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
