2359	841729	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841730	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841662	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841561	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841364	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841327	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841328	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841313	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841312	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841297	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841278	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841177	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841178	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841162	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841163	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841012	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841013	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840962	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840929	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840896	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840859	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840860	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840811	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840812	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840778	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840727	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840725	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840709	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840627	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840628	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840626	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840592	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840542	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840543	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840391	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840291	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840209	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840060	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840057	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840040	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839992	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839973	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839959	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839958	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839876	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839875	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839859	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839858	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839723	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839724	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839676	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839622	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839589	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839505	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839473	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839458	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839341	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839340	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839325	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839321	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839257	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839256	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839158	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839139	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839091	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	838924	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
